time,temperature_2m_max,temperature_2m_min,precipitation_sum,city
2021-10-03,28.2,20.5,2,Bangalore
2021-10-04,28.3,19.7,1.8,Bangalore
2021-10-05,28.2,19.8,5.3,Bangalore
2021-10-06,23.8,20.1,55.6,Bangalore
2021-10-07,27.5,19.4,5.5,Bangalore
2021-10-08,26.4,20.1,9.7,Bangalore
2021-10-09,25.5,19.8,9.9,Bangalore
2021-10-10,26.9,19.5,7.4,Bangalore
2021-10-11,26,19.5,17.7,Bangalore
2021-10-12,24.5,19.8,30.1,Bangalore
2021-10-13,25.5,19.5,10.9,Bangalore
2021-10-14,26.9,19,18.6,Bangalore
2021-10-15,27.2,19.1,13.9,Bangalore
2021-10-16,27.6,19.9,11.2,Bangalore
2021-10-17,27.3,19.7,5.5,Bangalore
2021-10-18,26.8,19.9,5.8,Bangalore
2021-10-19,26.7,19.6,0.7,Bangalore
2021-10-20,28.1,20.4,11.9,Bangalore
2021-10-21,28.1,19.2,7,Bangalore
2021-10-22,27.7,18,3,Bangalore
2021-10-23,27.4,18.7,9.5,Bangalore
2021-10-24,26.4,17.8,13.1,Bangalore
2021-10-25,26.8,18,0.9,Bangalore
2021-10-26,26.3,17.8,0.5,Bangalore
2021-10-27,26.8,18.1,0,Bangalore
2021-10-28,26.8,17.2,0,Bangalore
2021-10-29,25.9,18.6,7.1,Bangalore
2021-10-30,27.3,19.2,2.6,Bangalore
2021-10-31,27.2,19.2,4.6,Bangalore
2021-11-01,23.8,18.7,4.9,Bangalore
2021-11-02,25.5,19.3,0.5,Bangalore
2021-11-03,25.5,19.2,7.8,Bangalore
2021-11-04,26.6,19.4,2.8,Bangalore
2021-11-05,25.7,18.4,11,Bangalore
2021-11-06,26.3,18.8,0.5,Bangalore
2021-11-07,24,18.8,1,Bangalore
2021-11-08,24.3,19,3.6,Bangalore
2021-11-09,23.7,17.8,0,Bangalore
2021-11-10,22.3,17.1,1.9,Bangalore
2021-11-11,19.1,17.1,20.4,Bangalore
2021-11-12,23.5,17.5,5.7,Bangalore
2021-11-13,25.5,19.2,18.9,Bangalore
2021-11-14,25.6,18.9,11.9,Bangalore
2021-11-15,26.2,18.9,17.8,Bangalore
2021-11-16,25.6,19.6,25.4,Bangalore
2021-11-17,26.5,19.2,13.3,Bangalore
2021-11-18,21.1,19.4,69.6,Bangalore
2021-11-19,22.4,19.1,31.4,Bangalore
2021-11-20,24.8,19.6,7.5,Bangalore
2021-11-21,26.6,19.4,17.9,Bangalore
2021-11-22,26.3,18.4,8.8,Bangalore
2021-11-23,26.9,19.1,1,Bangalore
2021-11-24,26.5,18.6,0.4,Bangalore
2021-11-25,26.1,18.6,0,Bangalore
2021-11-26,25.4,17.9,0,Bangalore
2021-11-27,21.6,18.5,5.1,Bangalore
2021-11-28,23.8,19.4,4.4,Bangalore
2021-11-29,24,19.3,1.4,Bangalore
2021-11-30,24.9,19.2,1.4,Bangalore
2021-12-01,25.4,18.5,1,Bangalore
2021-12-02,25.8,19.2,3.9,Bangalore
2021-12-03,26.3,18.4,1.8,Bangalore
2021-12-04,25,18.2,4.2,Bangalore
2021-12-05,26.6,17.8,1.2,Bangalore
2021-12-06,25.7,18.1,0.7,Bangalore
2021-12-07,26.5,17.8,0.1,Bangalore
2021-12-08,26.8,17.2,0,Bangalore
2021-12-09,26.6,19,0.5,Bangalore
2021-12-10,26,17.7,0,Bangalore
2021-12-11,25.3,18.7,2.3,Bangalore
2021-12-12,25.1,17.1,0.4,Bangalore
2021-12-13,25,18.2,1.2,Bangalore
2021-12-14,24.9,18.2,0.8,Bangalore
2021-12-15,25.3,17.4,0,Bangalore
2021-12-16,25.6,17.3,0,Bangalore
2021-12-17,25.7,16.9,0,Bangalore
2021-12-18,25.3,15.7,0,Bangalore
2021-12-19,24.1,14,0,Bangalore
2021-12-20,24.4,13.2,0,Bangalore
2021-12-21,24.9,14.3,0,Bangalore
2021-12-22,25.5,13.8,0,Bangalore
2021-12-23,26.2,14.3,0,Bangalore
2021-12-24,26.6,13.5,0,Bangalore
2021-12-25,27.6,13,0,Bangalore
2021-12-26,27.7,14.5,0,Bangalore
2021-12-27,26,15.3,0,Bangalore
2021-12-28,26,15.4,0,Bangalore
2021-12-29,26.1,16.8,0,Bangalore
2021-12-30,26,15.2,0.6,Bangalore
2021-12-31,26.1,18,2.4,Bangalore
2022-01-01,25.8,18.1,2.3,Bangalore
2022-01-02,27,16.1,0,Bangalore
2022-01-03,26.9,15.6,0,Bangalore
2022-01-04,26.4,16.3,0,Bangalore
2022-01-05,26.4,14.8,0,Bangalore
2022-01-06,26.9,16.1,0,Bangalore
2022-01-07,26.3,17.2,0.1,Bangalore
2022-01-08,26.9,17.7,0,Bangalore
2022-01-09,27,17.1,0,Bangalore
2022-01-10,27,17,0.2,Bangalore
2022-01-11,27.9,16.2,0.1,Bangalore
2022-01-12,27.1,18.1,0.2,Bangalore
2022-01-13,27.3,17,0,Bangalore
2022-01-14,27.3,17.5,0,Bangalore
2022-01-15,28.2,16.1,0,Bangalore
2022-01-16,27,18.1,0.5,Bangalore
2022-01-17,26.8,17.3,0.2,Bangalore
2022-01-18,27.2,16,0,Bangalore
2022-01-19,27.1,15.7,0,Bangalore
2022-01-20,28.2,13.7,0,Bangalore
2022-01-21,30.1,15.2,0,Bangalore
2022-01-22,29.1,14.4,0,Bangalore
2022-01-23,28.5,14.4,0,Bangalore
2022-01-24,27.5,13.7,0,Bangalore
2022-01-25,27.6,14.2,0,Bangalore
2022-01-26,27.4,16.8,0,Bangalore
2022-01-27,25.2,17.4,2.3,Bangalore
2022-01-28,26.6,17,0,Bangalore
2022-01-29,27.8,15.9,0,Bangalore
2022-01-30,28.1,17.1,0.2,Bangalore
2022-01-31,29.6,17.9,0,Bangalore
2022-02-01,29.4,18.2,0,Bangalore
2022-02-02,29.8,16.7,0,Bangalore
2022-02-03,29,16.7,0,Bangalore
2022-02-04,29.4,15.5,0,Bangalore
2022-02-05,29.6,16.1,0,Bangalore
2022-02-06,28.2,17.6,0,Bangalore
2022-02-07,29,18.4,0,Bangalore
2022-02-08,28.8,16.2,0,Bangalore
2022-02-09,28.5,15.4,0,Bangalore
2022-02-10,28.8,15.9,0,Bangalore
2022-02-11,29.1,15.9,0,Bangalore
2022-02-12,28.8,16.3,0,Bangalore
2022-02-13,28.5,16.1,0,Bangalore
2022-02-14,28.3,15.8,0,Bangalore
2022-02-15,28.7,17,0,Bangalore
2022-02-16,29.4,16,0,Bangalore
2022-02-17,29.5,16.4,0,Bangalore
2022-02-18,29.4,15.2,0,Bangalore
2022-02-19,29.6,15.9,0,Bangalore
2022-02-20,30.7,16,0,Bangalore
2022-02-21,31.4,16.9,0,Bangalore
2022-02-22,31.4,18.6,0,Bangalore
2022-02-23,29.8,17,0,Bangalore
2022-02-24,29,15.9,0,Bangalore
2022-02-25,30.7,14.6,0,Bangalore
2022-02-26,29.7,15.7,0,Bangalore
2022-02-27,29.9,17.3,0,Bangalore
2022-02-28,29.3,15.9,0,Bangalore
2022-03-01,30,17,0,Bangalore
2022-03-02,30.2,17.2,0,Bangalore
2022-03-03,30.5,16.4,0,Bangalore
2022-03-04,31.2,16,0,Bangalore
2022-03-05,30.9,15.8,0,Bangalore
2022-03-06,30.6,17.2,0,Bangalore
2022-03-07,27.7,17.6,3.4,Bangalore
2022-03-08,30.1,17.3,0.1,Bangalore
2022-03-09,31.7,17.6,0,Bangalore
2022-03-10,32.5,18.7,0,Bangalore
2022-03-11,32.3,18.1,0,Bangalore
2022-03-12,32.2,17.9,0,Bangalore
2022-03-13,31.8,18.5,0,Bangalore
2022-03-14,32.8,18.8,0,Bangalore
2022-03-15,33.1,17.8,0,Bangalore
2022-03-16,33.2,17.4,0,Bangalore
2022-03-17,33.7,18.3,0,Bangalore
2022-03-18,34.2,19.2,0,Bangalore
2022-03-19,32.3,19.1,0,Bangalore
2022-03-20,29.9,22,0,Bangalore
2022-03-21,32.9,19.8,0.2,Bangalore
2022-03-22,31.1,20.9,0,Bangalore
2022-03-23,32.9,20.9,0,Bangalore
2022-03-24,32.6,20.5,0.4,Bangalore
2022-03-25,32.2,20.3,0,Bangalore
2022-03-26,33.1,20.1,0,Bangalore
2022-03-27,34.2,20.8,0,Bangalore
2022-03-28,34.3,20.7,0,Bangalore
2022-03-29,33.9,21.2,0.1,Bangalore
2022-03-30,33.8,21.4,0.2,Bangalore
2022-03-31,32.2,21.6,0,Bangalore
2022-04-01,33.5,21.6,0,Bangalore
2022-04-02,32.7,20.2,0,Bangalore
2022-04-03,33.6,19.8,0,Bangalore
2022-04-04,32.9,19.6,0,Bangalore
2022-04-05,33.1,19.5,0,Bangalore
2022-04-06,33.8,18.8,0,Bangalore
2022-04-07,35.3,20,0,Bangalore
2022-04-08,33.1,19.4,0.1,Bangalore
2022-04-09,33.7,20.5,0,Bangalore
2022-04-10,34,20.3,0,Bangalore
2022-04-11,33.9,20.4,0,Bangalore
2022-04-12,33.3,20.9,0,Bangalore
2022-04-13,31.5,21.7,2.5,Bangalore
2022-04-14,32.1,20.9,12.8,Bangalore
2022-04-15,33.6,20.3,5.3,Bangalore
2022-04-16,33.8,20.2,4.2,Bangalore
2022-04-17,32.9,19.3,10.5,Bangalore
2022-04-18,31.7,19.1,0.2,Bangalore
2022-04-19,33.1,19.5,0,Bangalore
2022-04-20,34.3,20.5,0,Bangalore
2022-04-21,33.7,20.8,0,Bangalore
2022-04-22,33.3,20,0,Bangalore
2022-04-23,32.9,20.5,0,Bangalore
2022-04-24,33.1,20.2,0,Bangalore
2022-04-25,34.7,20.8,0,Bangalore
2022-04-26,34.7,21.5,0,Bangalore
2022-04-27,35.3,21.2,0,Bangalore
